年月日,観客数,試合時間,年,月,日,降水量の合計(mm),平均気温(℃),スコア(ホーム),スコア(相手),スコア(合計),スコア(差),直前試合のスコア(ホーム),直前試合のスコア(相手),直前試合のスコア(合計),直前試合のスコア(差),月別平均観客数,日別平均観客数,勝敗_○,勝敗_●,直前試合の勝敗_○,直前試合の勝敗_●,対戦相手_オリックス,対戦相手_ソフトバンク,対戦相手_ヤクルト,対戦相手_ロッテ,対戦相手_中日,対戦相手_巨人,対戦相手_広島,対戦相手_日本ハム,対戦相手_楽天,対戦相手_阪神,先発投手_今井,先発投手_十亀,先発投手_多和田,先発投手_岸,先発投手_帆足,先発投手_涌井,先発投手_牧田,先発投手_石井一,先発投手_菊池,先発投手_西口,先発投手_野上,球場_大宮,球場_新潟,球場_東京ドーム,球場_皇子山,球場_県営大宮,球場_西武ドーム,球場_那覇,曜日_日,曜日_月,曜日_木,曜日_水,曜日_火,曜日_金
2010/6/13,31647,195,2010,6,13,0.0,21.8,2,4,6,-2,2,6,8,-4,22359.4,19970.56,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/6/18,15655,177,2010,6,18,18.0,23.1,8,1,9,7,2,4,6,-2,22359.4,19713.64,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/6/19,26845,173,2010,6,19,8.0,23.6,5,1,6,4,8,1,9,7,22359.4,19628.91,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/6/20,24276,210,2010,6,20,0.0,25.3,6,4,10,2,5,1,6,4,22359.4,20765.17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/6/25,13279,196,2010,6,25,0.0,24.2,7,3,10,4,6,4,10,2,22359.4,19019.58,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/6/26,24896,219,2010,6,26,3.0,24.1,5,7,12,-2,7,3,10,4,22359.4,19753.74,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/6/27,22010,200,2010,6,27,5.0,25.0,4,2,6,2,5,7,12,-2,22359.4,21138.49,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/6/29,24323,198,2010,6,29,82.5,25.0,4,6,10,-2,4,2,6,2,22359.4,22562.68,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2010/6/30,20314,270,2010,6,30,32.0,24.5,4,7,11,-3,4,6,10,-2,22359.4,21898.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2010/7/1,13605,236,2010,7,1,7.5,25.0,7,9,16,-2,4,7,11,-3,19106.44,22001.45,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/7/10,29104,205,2010,7,10,0.0,26.0,1,7,8,-6,7,9,16,-2,19106.44,17777.52,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/7/11,26840,222,2010,7,11,0.0,24.9,8,4,12,4,1,7,8,-6,19106.44,21121.18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/7/13,14811,190,2010,7,13,1.5,21.5,1,9,10,-8,8,4,12,4,19106.44,19970.56,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/7/14,15448,197,2010,7,14,5.5,22.7,3,2,5,1,1,9,10,-8,19106.44,20046.41,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/7/15,15824,170,2010,7,15,0.0,25.3,7,0,7,7,3,2,5,1,19106.44,21160.21,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/7/27,21554,174,2010,7,27,0.0,28.4,3,5,8,-2,7,0,7,7,19106.44,21138.49,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/7/28,21582,191,2010,7,28,0.0,28.8,4,9,13,-5,3,5,8,-2,19106.44,20998.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/7/29,21571,210,2010,7,29,5.5,24.9,12,6,18,6,4,9,13,-5,19106.44,22562.68,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/8/6,18844,196,2010,8,6,0.0,28.3,10,4,14,6,12,6,18,6,20720.23,19710.77,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/8/7,26661,190,2010,8,7,0.0,27.7,5,4,9,1,10,4,14,6,20720.23,18786.29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/8/8,24413,216,2010,8,8,4.0,27.1,7,4,11,3,5,4,9,1,20720.23,17143.54,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/8/13,25389,221,2010,8,13,7.5,26.0,4,2,6,2,7,4,11,3,20720.23,19970.56,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/8/14,25989,244,2010,8,14,0.0,26.3,8,3,11,5,4,2,6,2,20720.23,20046.41,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/8/15,22643,195,2010,8,15,0.0,28.8,6,1,7,5,8,3,11,5,20720.23,21160.21,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/8/17,20808,226,2010,8,17,0.0,30.5,4,5,9,-1,6,1,7,5,20720.23,20806.97,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/8/18,19414,206,2010,8,18,69.0,28.6,4,3,7,1,4,5,9,-1,20720.23,19713.64,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/8/19,21219,202,2010,8,19,2.0,27.3,5,1,6,4,4,3,7,1,20720.23,19628.91,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/8/27,21504,213,2010,8,27,0.0,28.6,3,11,14,-8,5,1,6,4,20720.23,21138.49,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/8/28,28856,323,2010,8,28,0.0,28.4,5,5,10,0,3,11,14,-8,20720.23,20998.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/8/29,27093,187,2010,8,29,0.0,28.3,5,3,8,2,5,5,10,0,20720.23,22562.68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/8/31,16823,233,2010,8,31,0.0,28.9,4,8,12,-4,5,3,8,2,20720.23,21679.45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010/9/1,18597,202,2010,9,1,0.0,28.9,7,4,11,3,4,8,12,-4,20473.55,22001.45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2010/9/2,14028,214,2010,9,2,0.0,28.4,3,0,3,3,7,4,11,3,20473.55,20570.03,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/9/7,15420,186,2010,9,7,0.0,29.9,6,5,11,1,3,0,3,3,20473.55,18786.29,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2010/9/8,15449,177,2010,9,8,31.0,23.8,8,3,11,5,6,5,11,1,20473.55,17143.54,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010/9/9,19858,175,2010,9,9,0.0,24.2,0,5,5,-5,8,3,11,5,20473.55,18510.93,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010/9/10,23668,208,2010,9,10,0.0,24.8,12,8,20,4,0,5,5,-5,20473.55,17777.52,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010/9/11,33920,199,2010,9,11,0.0,27.0,4,2,6,2,12,8,20,4,20473.55,21121.18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010/9/12,33921,188,2010,9,12,0.0,27.5,14,3,17,11,4,2,6,2,20473.55,20345.97,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010/9/23,33917,222,2010,9,23,49.0,17.8,3,4,7,-1,14,3,17,11,20473.55,21263.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/4/26,14991,177,2011,4,26,0.0,12.8,0,2,2,-2,3,4,7,-1,17693.64,19753.74,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2011/5/3,33907,217,2011,5,3,7.5,14.3,5,10,15,-5,0,2,2,-2,22741.88,21970.81,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/5/4,31282,171,2011,5,4,0.0,15.7,2,8,10,-6,5,10,15,-5,22741.88,22697.37,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/5/5,32954,169,2011,5,5,0.0,13.5,5,3,8,2,2,8,10,-6,22741.88,23356.53,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/5/17,17367,158,2011,5,17,0.0,15.9,4,1,5,3,5,3,8,2,22741.88,20806.97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011/5/18,15451,169,2011,5,18,0.0,17.8,5,2,7,3,4,1,5,3,22741.88,19713.64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/5/20,16814,202,2011,5,20,0.0,20.9,5,6,11,-1,5,2,7,3,22741.88,20765.17,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/5/21,28205,211,2011,5,21,0.0,21.7,13,4,17,9,5,6,11,-1,22741.88,20805.45,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/5/28,27976,162,2011,5,28,18.5,17.1,3,2,5,1,13,4,17,9,22741.88,20998.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/5/29,26115,192,2011,5,29,86.0,17.4,10,1,11,9,3,2,5,1,22741.88,22562.68,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/5/31,25354,161,2011,5,31,0.0,15.0,1,4,5,-3,10,1,11,9,22741.88,21679.45,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/6/1,27066,147,2011,6,1,0.0,13.7,4,1,5,3,1,4,5,-3,22359.4,22001.45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/6/9,17268,187,2011,6,9,4.0,20.2,1,5,6,-4,4,1,5,3,22359.4,18510.93,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/6/10,19687,220,2011,6,10,0.5,21.2,1,1,2,0,1,5,6,-4,22359.4,17777.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/6/11,33918,159,2011,6,11,19.0,21.3,0,4,4,-4,1,1,2,0,22359.4,21121.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/6/12,33919,214,2011,6,12,0.0,21.8,11,5,16,6,0,4,4,-4,22359.4,20345.97,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/6/24,20338,204,2011,6,24,0.0,29.5,7,4,11,3,11,5,16,6,22359.4,18457.52,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2011/6/25,31295,180,2011,6,25,13.0,23.4,1,9,10,-8,7,4,11,3,22359.4,19019.58,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/6/26,25033,181,2011,6,26,0.0,20.2,5,4,9,1,1,9,10,-8,22359.4,19753.74,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/6/27,16719,192,2011,6,27,0.5,21.1,1,2,3,-1,5,4,9,1,22359.4,21138.49,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2011/7/1,15819,205,2011,7,1,0.0,26.0,2,6,8,-4,1,2,3,-1,19106.44,22001.45,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/7/2,27507,170,2011,7,2,0.0,25.8,2,4,6,-2,2,6,8,-4,19106.44,20570.03,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/7/3,26881,163,2011,7,3,0.0,26.5,2,5,7,-3,2,4,6,-2,19106.44,21970.81,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/7/5,14824,227,2011,7,5,2.0,26.9,2,7,9,-5,2,5,7,-3,19106.44,23356.53,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/7/6,14833,205,2011,7,6,0.0,26.8,2,5,7,-3,2,7,9,-5,19106.44,19710.77,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/7/8,11771,229,2011,7,8,1.0,27.2,3,7,10,-4,2,5,7,-3,19106.44,17143.54,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/7/9,20996,211,2011,7,9,0.0,28.7,7,4,11,3,3,7,10,-4,19106.44,18510.93,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/7/10,20273,201,2011,7,10,0.0,28.6,9,3,12,6,7,4,11,3,19106.44,17777.52,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/7/11,17370,187,2011,7,11,0.0,27.9,9,1,10,8,9,3,12,6,19106.44,21121.18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2011/7/25,24994,165,2011,7,25,0.0,26.2,4,2,6,2,9,1,10,8,19106.44,19019.58,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2011/7/26,18970,202,2011,7,26,0.0,25.6,6,5,11,1,4,2,6,2,19106.44,19753.74,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/7/27,18501,144,2011,7,27,0.0,26.4,4,1,5,3,6,5,11,1,19106.44,21138.49,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/7/28,17255,160,2011,7,28,8.0,25.1,0,1,1,-1,4,1,5,3,19106.44,20998.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/7/29,16345,201,2011,7,29,1.0,25.3,1,6,7,-5,0,1,1,-1,19106.44,22562.68,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/7/30,24608,199,2011,7,30,49.0,24.1,7,2,9,5,1,6,7,-5,19106.44,21898.1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/7/31,24359,229,2011,7,31,6.5,21.5,7,5,12,2,7,2,9,5,19106.44,21679.45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/8/5,17631,227,2011,8,5,12.0,26.4,4,4,8,0,7,5,12,2,20720.23,23356.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/8/6,24416,215,2011,8,6,0.0,27.6,1,1,2,0,4,4,8,0,20720.23,19710.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/8/7,22774,180,2011,8,7,6.0,27.0,1,8,9,-7,1,1,2,0,20720.23,18786.29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/8/9,17638,200,2011,8,9,0.0,28.8,0,4,4,-4,1,8,9,-7,20720.23,18510.93,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/8/10,17362,259,2011,8,10,0.0,29.6,9,8,17,1,0,4,4,-4,20720.23,17777.52,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/8/11,21941,198,2011,8,11,0.0,29.1,9,4,13,5,9,8,17,1,20720.23,21121.18,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/8/16,24276,224,2011,8,16,0.0,29.1,4,8,12,-4,9,4,13,5,20720.23,20196.04,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/8/17,17697,211,2011,8,17,0.0,29.6,2,2,4,0,4,8,12,-4,20720.23,20806.97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/8/18,20293,170,2011,8,18,0.0,30.9,6,1,7,5,2,2,4,0,20720.23,19713.64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/8/23,18160,228,2011,8,23,0.0,23.2,11,5,16,6,6,1,7,5,20720.23,21263.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2011/8/25,20418,197,2011,8,25,22.5,24.3,0,2,2,-2,11,5,16,6,20720.23,19019.58,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011/8/26,19761,218,2011,8,26,10.0,24.5,4,3,7,1,0,2,2,-2,20720.23,19753.74,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/8/27,32282,177,2011,8,27,0.5,23.0,3,4,7,-1,4,3,7,1,20720.23,21138.49,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/8/28,24256,142,2011,8,28,0.0,24.5,1,0,1,1,3,4,7,-1,20720.23,20998.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/9/2,13013,171,2011,9,2,6.5,27.1,5,3,8,2,1,0,1,1,20473.55,20570.03,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/9/3,23159,220,2011,9,3,12.0,26.8,7,10,17,-3,5,3,8,2,20473.55,21970.81,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/9/4,24508,187,2011,9,4,11.5,25.8,12,2,14,10,7,10,17,-3,20473.55,22697.37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/9/6,12173,179,2011,9,6,7.5,22.8,5,1,6,4,12,2,14,10,20473.55,19710.77,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/9/7,12994,176,2011,9,7,0.0,23.2,0,2,2,-2,5,1,6,4,20473.55,18786.29,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011/9/8,13792,157,2011,9,8,0.0,24.1,7,4,11,3,0,2,2,-2,20473.55,17143.54,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011/9/16,14414,203,2011,9,16,1.5,26.4,6,5,11,1,7,4,11,3,20473.55,20196.04,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/9/17,25624,191,2011,9,17,19.5,25.8,4,2,6,2,6,5,11,1,20473.55,20806.97,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011/9/18,26981,190,2011,9,18,0.0,26.8,2,1,3,1,4,2,6,2,20473.55,19713.64,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2011/9/19,25321,179,2011,9,19,1.5,24.5,7,5,12,2,2,1,3,1,20473.55,19628.91,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2011/9/20,13521,201,2011,9,20,22.0,18.1,5,4,9,1,7,5,12,2,20473.55,20765.17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011/9/23,29672,178,2011,9,23,0.5,17.9,6,4,10,2,5,4,9,1,20473.55,21263.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/9/30,17154,159,2011,9,30,0.0,21.0,3,4,7,-1,6,4,10,2,20473.55,21898.1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011/10/1,32414,188,2011,10,1,0.0,20.5,0,3,3,-3,3,4,7,-1,16821.42,22001.45,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
